DatasetID	FileSynapseName	FileDownloadName	fileType	FileSynID	parentId	projectId	subpoolOrLaneID
CharacterizationMcGinnis_Dataset7	CharacterizationMcGinnis_Dataset7_10X_Lane_2_human.atac.filter.fragments.hg38.tsv.gz	CharacterizationMcGinnis_Dataset7_10X_Lane_2_human.atac.filter.fragments.hg38.tsv.gz	ATAC fragment file	syn52119675	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset7_10X_Lane_2_human
CharacterizationMcGinnis_Dataset7	CharacterizationMcGinnis_Dataset7_10X_Lane_2_mouse.atac.filter.fragments.mm39.tsv.gz	CharacterizationMcGinnis_Dataset7_10X_Lane_2_mouse.atac.filter.fragments.mm39.tsv.gz	ATAC fragment file	syn52119702	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset7_10X_Lane_2_mouse
CharacterizationMcGinnis_Dataset7	CharacterizationMcGinnis_Dataset7_10X_Lane_3_human.atac.filter.fragments.hg38.tsv.gz	CharacterizationMcGinnis_Dataset7_10X_Lane_3_human.atac.filter.fragments.hg38.tsv.gz	ATAC fragment file	syn52119699	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset7_10X_Lane_3_human
CharacterizationMcGinnis_Dataset7	CharacterizationMcGinnis_Dataset7_10X_Lane_3_mouse.atac.filter.fragments.mm39.tsv.gz	CharacterizationMcGinnis_Dataset7_10X_Lane_3_mouse.atac.filter.fragments.mm39.tsv.gz	ATAC fragment file	syn52119765	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset7_10X_Lane_3_mouse
CharacterizationMcGinnis_Dataset7	CharacterizationMcGinnis_Dataset7_10X_Lane_4_human.atac.filter.fragments.hg38.tsv.gz	CharacterizationMcGinnis_Dataset7_10X_Lane_4_human.atac.filter.fragments.hg38.tsv.gz	ATAC fragment file	syn52119778	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset7_10X_Lane_4_human
CharacterizationMcGinnis_Dataset7	CharacterizationMcGinnis_Dataset7_10X_Lane_4_mouse.atac.filter.fragments.mm39.tsv.gz	CharacterizationMcGinnis_Dataset7_10X_Lane_4_mouse.atac.filter.fragments.mm39.tsv.gz	ATAC fragment file	syn52119770	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset7_10X_Lane_4_mouse
CharacterizationMcGinnis_Dataset7	CharacterizationMcGinnis_Dataset7_10X_Lane_1_human.atac.filter.fragments.hg38.tsv.gz.tbi	CharacterizationMcGinnis_Dataset7_10X_Lane_1_human.atac.filter.fragments.hg38.tsv.gz.tbi	ATAC fragment file Tabix index	syn52119633	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset7_10X_Lane_1_human
CharacterizationMcGinnis_Dataset7	CharacterizationMcGinnis_Dataset7_10X_Lane_1_mouse.atac.filter.fragments.mm39.tsv.gz.tbi	CharacterizationMcGinnis_Dataset7_10X_Lane_1_mouse.atac.filter.fragments.mm39.tsv.gz.tbi	ATAC fragment file Tabix index	syn52119684	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset7_10X_Lane_1_mouse
CharacterizationMcGinnis_Dataset7	CharacterizationMcGinnis_Dataset7_10X_Lane_2_human.atac.filter.fragments.hg38.tsv.gz.tbi	CharacterizationMcGinnis_Dataset7_10X_Lane_2_human.atac.filter.fragments.hg38.tsv.gz.tbi	ATAC fragment file Tabix index	syn52119674	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset7_10X_Lane_2_human
CharacterizationMcGinnis_Dataset7	CharacterizationMcGinnis_Dataset7_10X_Lane_2_mouse.atac.filter.fragments.mm39.tsv.gz.tbi	CharacterizationMcGinnis_Dataset7_10X_Lane_2_mouse.atac.filter.fragments.mm39.tsv.gz.tbi	ATAC fragment file Tabix index	syn52119703	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset7_10X_Lane_2_mouse
CharacterizationMcGinnis_Dataset7	CharacterizationMcGinnis_Dataset7_10X_Lane_3_human.atac.filter.fragments.hg38.tsv.gz.tbi	CharacterizationMcGinnis_Dataset7_10X_Lane_3_human.atac.filter.fragments.hg38.tsv.gz.tbi	ATAC fragment file Tabix index	syn52119679	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset7_10X_Lane_3_human
CharacterizationMcGinnis_Dataset7	CharacterizationMcGinnis_Dataset7_10X_Lane_3_mouse.atac.filter.fragments.mm39.tsv.gz.tbi	CharacterizationMcGinnis_Dataset7_10X_Lane_3_mouse.atac.filter.fragments.mm39.tsv.gz.tbi	ATAC fragment file Tabix index	syn52119764	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset7_10X_Lane_3_mouse
CharacterizationMcGinnis_Dataset7	CharacterizationMcGinnis_Dataset7_10X_Lane_4_human.atac.filter.fragments.hg38.tsv.gz.tbi	CharacterizationMcGinnis_Dataset7_10X_Lane_4_human.atac.filter.fragments.hg38.tsv.gz.tbi	ATAC fragment file Tabix index	syn52119768	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset7_10X_Lane_4_human
CharacterizationMcGinnis_Dataset7	CharacterizationMcGinnis_Dataset7_10X_Lane_4_mouse.atac.filter.fragments.mm39.tsv.gz.tbi	CharacterizationMcGinnis_Dataset7_10X_Lane_4_mouse.atac.filter.fragments.mm39.tsv.gz.tbi	ATAC fragment file Tabix index	syn52119771	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset7_10X_Lane_4_mouse
CharacterizationMcGinnis_Dataset7	CharacterizationMcGinnis_Dataset7_10X_Lane_1_human.qc.rna.hg38.barcode.metadata.tsv	CharacterizationMcGinnis_Dataset7_10X_Lane_1_human.qc.rna.hg38.barcode.metadata.tsv	gene expression barcode metrics table	syn52119812	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset7_10X_Lane_1_human
CharacterizationMcGinnis_Dataset7	CharacterizationMcGinnis_Dataset7_10X_Lane_1_mouse.qc.rna.mm39.barcode.metadata.tsv	CharacterizationMcGinnis_Dataset7_10X_Lane_1_mouse.qc.rna.mm39.barcode.metadata.tsv	gene expression barcode metrics table	syn52119682	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset7_10X_Lane_1_mouse
CharacterizationMcGinnis_Dataset7	CharacterizationMcGinnis_Dataset7_10X_Lane_2_human.qc.rna.hg38.barcode.metadata.tsv	CharacterizationMcGinnis_Dataset7_10X_Lane_2_human.qc.rna.hg38.barcode.metadata.tsv	gene expression barcode metrics table	syn52119658	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset7_10X_Lane_2_human
CharacterizationMcGinnis_Dataset7	CharacterizationMcGinnis_Dataset7_10X_Lane_2_mouse.qc.rna.mm39.barcode.metadata.tsv	CharacterizationMcGinnis_Dataset7_10X_Lane_2_mouse.qc.rna.mm39.barcode.metadata.tsv	gene expression barcode metrics table	syn52119700	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset7_10X_Lane_2_mouse
CharacterizationMcGinnis_Dataset7	CharacterizationMcGinnis_Dataset7_10X_Lane_3_human.qc.rna.hg38.barcode.metadata.tsv	CharacterizationMcGinnis_Dataset7_10X_Lane_3_human.qc.rna.hg38.barcode.metadata.tsv	gene expression barcode metrics table	syn52119814	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset7_10X_Lane_3_human
CharacterizationMcGinnis_Dataset7	CharacterizationMcGinnis_Dataset7_10X_Lane_3_mouse.qc.rna.mm39.barcode.metadata.tsv	CharacterizationMcGinnis_Dataset7_10X_Lane_3_mouse.qc.rna.mm39.barcode.metadata.tsv	gene expression barcode metrics table	syn52119762	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset7_10X_Lane_3_mouse
CharacterizationMcGinnis_Dataset7	CharacterizationMcGinnis_Dataset7_10X_Lane_4_human.qc.rna.hg38.barcode.metadata.tsv	CharacterizationMcGinnis_Dataset7_10X_Lane_4_human.qc.rna.hg38.barcode.metadata.tsv	gene expression barcode metrics table	syn52119817	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset7_10X_Lane_4_human
CharacterizationMcGinnis_Dataset7	CharacterizationMcGinnis_Dataset7_10X_Lane_4_mouse.qc.rna.mm39.barcode.metadata.tsv	CharacterizationMcGinnis_Dataset7_10X_Lane_4_mouse.qc.rna.mm39.barcode.metadata.tsv	gene expression barcode metrics table	syn52119837	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset7_10X_Lane_4_mouse
CharacterizationMcGinnis_Dataset7	CharacterizationMcGinnis_Dataset7_10X_Lane_1_human.hg38.rna.h5	CharacterizationMcGinnis_Dataset7_10X_Lane_1_human.hg38.rna.h5	gene expression matrix .h5	syn52119635	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset7_10X_Lane_1_human
CharacterizationMcGinnis_Dataset7	CharacterizationMcGinnis_Dataset7_10X_Lane_1_mouse.mm39.rna.h5	CharacterizationMcGinnis_Dataset7_10X_Lane_1_mouse.mm39.rna.h5	gene expression matrix .h5	syn52119686	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset7_10X_Lane_1_mouse
CharacterizationMcGinnis_Dataset7	CharacterizationMcGinnis_Dataset7_10X_Lane_2_human.hg38.rna.h5	CharacterizationMcGinnis_Dataset7_10X_Lane_2_human.hg38.rna.h5	gene expression matrix .h5	syn52119678	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset7_10X_Lane_2_human
CharacterizationMcGinnis_Dataset7	CharacterizationMcGinnis_Dataset7_10X_Lane_2_mouse.mm39.rna.h5	CharacterizationMcGinnis_Dataset7_10X_Lane_2_mouse.mm39.rna.h5	gene expression matrix .h5	syn52119705	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset7_10X_Lane_2_mouse
CharacterizationMcGinnis_Dataset7	CharacterizationMcGinnis_Dataset7_10X_Lane_3_human.hg38.rna.h5	CharacterizationMcGinnis_Dataset7_10X_Lane_3_human.hg38.rna.h5	gene expression matrix .h5	syn52119819	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset7_10X_Lane_3_human
CharacterizationMcGinnis_Dataset7	CharacterizationMcGinnis_Dataset7_10X_Lane_3_mouse.mm39.rna.h5	CharacterizationMcGinnis_Dataset7_10X_Lane_3_mouse.mm39.rna.h5	gene expression matrix .h5	syn52119766	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset7_10X_Lane_3_mouse
CharacterizationMcGinnis_Dataset7	CharacterizationMcGinnis_Dataset7_10X_Lane_4_human.hg38.rna.h5	CharacterizationMcGinnis_Dataset7_10X_Lane_4_human.hg38.rna.h5	gene expression matrix .h5	syn52119844	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset7_10X_Lane_4_human
CharacterizationMcGinnis_Dataset7	CharacterizationMcGinnis_Dataset7_10X_Lane_4_mouse.mm39.rna.h5	CharacterizationMcGinnis_Dataset7_10X_Lane_4_mouse.mm39.rna.h5	gene expression matrix .h5	syn52119773	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset7_10X_Lane_4_mouse
CharacterizationMcGinnis_Dataset7	CharacterizationMcGinnis_Dataset7_10X_Lane_1_human.raw.tar.gz	CharacterizationMcGinnis_Dataset7_10X_Lane_1_human.raw.tar.gz	gene expression matrix TAR	syn52119631	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset7_10X_Lane_1_human
CharacterizationMcGinnis_Dataset7	CharacterizationMcGinnis_Dataset7_10X_Lane_1_mouse.raw.tar.gz	CharacterizationMcGinnis_Dataset7_10X_Lane_1_mouse.raw.tar.gz	gene expression matrix TAR	syn52119680	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset7_10X_Lane_1_mouse
CharacterizationMcGinnis_Dataset7	CharacterizationMcGinnis_Dataset7_10X_Lane_2_human.raw.tar.gz	CharacterizationMcGinnis_Dataset7_10X_Lane_2_human.raw.tar.gz	gene expression matrix TAR	syn52119636	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset7_10X_Lane_2_human
CharacterizationMcGinnis_Dataset7	CharacterizationMcGinnis_Dataset7_10X_Lane_2_mouse.raw.tar.gz	CharacterizationMcGinnis_Dataset7_10X_Lane_2_mouse.raw.tar.gz	gene expression matrix TAR	syn52119687	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset7_10X_Lane_2_mouse
CharacterizationMcGinnis_Dataset7	CharacterizationMcGinnis_Dataset7_10X_Lane_3_human.raw.tar.gz	CharacterizationMcGinnis_Dataset7_10X_Lane_3_human.raw.tar.gz	gene expression matrix TAR	syn52119681	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset7_10X_Lane_3_human
CharacterizationMcGinnis_Dataset7	CharacterizationMcGinnis_Dataset7_10X_Lane_3_mouse.raw.tar.gz	CharacterizationMcGinnis_Dataset7_10X_Lane_3_mouse.raw.tar.gz	gene expression matrix TAR	syn52119706	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset7_10X_Lane_3_mouse
CharacterizationMcGinnis_Dataset7	CharacterizationMcGinnis_Dataset7_10X_Lane_4_human.raw.tar.gz	CharacterizationMcGinnis_Dataset7_10X_Lane_4_human.raw.tar.gz	gene expression matrix TAR	syn52119767	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset7_10X_Lane_4_human
CharacterizationMcGinnis_Dataset7	CharacterizationMcGinnis_Dataset7_10X_Lane_4_mouse.raw.tar.gz	CharacterizationMcGinnis_Dataset7_10X_Lane_4_mouse.raw.tar.gz	gene expression matrix TAR	syn52119769	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset7_10X_Lane_4_mouse
CharacterizationMcGinnis_Dataset7	CharacterizationMcGinnis_Dataset7_10X_Lane_1_human.Aligned.sortedByCoord.out.bam	CharacterizationMcGinnis_Dataset7_10X_Lane_1_human.Aligned.sortedByCoord.out.bam	gene expression sorted BAM	syn52119667	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset7_10X_Lane_1_human
CharacterizationMcGinnis_Dataset7	CharacterizationMcGinnis_Dataset7_10X_Lane_1_mouse.Aligned.sortedByCoord.out.bam	CharacterizationMcGinnis_Dataset7_10X_Lane_1_mouse.Aligned.sortedByCoord.out.bam	gene expression sorted BAM	syn52119756	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset7_10X_Lane_1_mouse
CharacterizationMcGinnis_Dataset7	CharacterizationMcGinnis_Dataset7_10X_Lane_2_human.Aligned.sortedByCoord.out.bam	CharacterizationMcGinnis_Dataset7_10X_Lane_2_human.Aligned.sortedByCoord.out.bam	gene expression sorted BAM	syn52119676	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset7_10X_Lane_2_human
CharacterizationMcGinnis_Dataset7	CharacterizationMcGinnis_Dataset7_10X_Lane_2_mouse.Aligned.sortedByCoord.out.bam	CharacterizationMcGinnis_Dataset7_10X_Lane_2_mouse.Aligned.sortedByCoord.out.bam	gene expression sorted BAM	syn52119763	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset7_10X_Lane_2_mouse
CharacterizationMcGinnis_Dataset7	CharacterizationMcGinnis_Dataset7_10X_Lane_3_human.Aligned.sortedByCoord.out.bam	CharacterizationMcGinnis_Dataset7_10X_Lane_3_human.Aligned.sortedByCoord.out.bam	gene expression sorted BAM	syn52119761	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset7_10X_Lane_3_human
CharacterizationMcGinnis_Dataset7	CharacterizationMcGinnis_Dataset7_10X_Lane_3_mouse.Aligned.sortedByCoord.out.bam	CharacterizationMcGinnis_Dataset7_10X_Lane_3_mouse.Aligned.sortedByCoord.out.bam	gene expression sorted BAM	syn52119755	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset7_10X_Lane_3_mouse
CharacterizationMcGinnis_Dataset7	CharacterizationMcGinnis_Dataset7_10X_Lane_4_human.Aligned.sortedByCoord.out.bam	CharacterizationMcGinnis_Dataset7_10X_Lane_4_human.Aligned.sortedByCoord.out.bam	gene expression sorted BAM	syn52119871	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset7_10X_Lane_4_human
CharacterizationMcGinnis_Dataset7	CharacterizationMcGinnis_Dataset7_10X_Lane_4_mouse.Aligned.sortedByCoord.out.bam	CharacterizationMcGinnis_Dataset7_10X_Lane_4_mouse.Aligned.sortedByCoord.out.bam	gene expression sorted BAM	syn52119843	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset7_10X_Lane_4_mouse
CharacterizationMcGinnis_Dataset7	CharacterizationMcGinnis_Dataset7_10X_Lane_1_human.joint.barcode.metadata.hg38.csv	CharacterizationMcGinnis_Dataset7_10X_Lane_1_human.joint.barcode.metadata.hg38.csv	Multiome joint barcode metrics table	syn52119884	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset7_10X_Lane_1_human
CharacterizationMcGinnis_Dataset7	CharacterizationMcGinnis_Dataset7_10X_Lane_1_mouse.joint.barcode.metadata.mm39.csv	CharacterizationMcGinnis_Dataset7_10X_Lane_1_mouse.joint.barcode.metadata.mm39.csv	Multiome joint barcode metrics table	syn52119774	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset7_10X_Lane_1_mouse
CharacterizationMcGinnis_Dataset7	CharacterizationMcGinnis_Dataset7_10X_Lane_2_human.joint.barcode.metadata.hg38.csv	CharacterizationMcGinnis_Dataset7_10X_Lane_2_human.joint.barcode.metadata.hg38.csv	Multiome joint barcode metrics table	syn52119890	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset7_10X_Lane_2_human
CharacterizationMcGinnis_Dataset7	CharacterizationMcGinnis_Dataset7_10X_Lane_2_mouse.joint.barcode.metadata.mm39.csv	CharacterizationMcGinnis_Dataset7_10X_Lane_2_mouse.joint.barcode.metadata.mm39.csv	Multiome joint barcode metrics table	syn52119775	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset7_10X_Lane_2_mouse
CharacterizationMcGinnis_Dataset7	CharacterizationMcGinnis_Dataset7_10X_Lane_3_human.joint.barcode.metadata.hg38.csv	CharacterizationMcGinnis_Dataset7_10X_Lane_3_human.joint.barcode.metadata.hg38.csv	Multiome joint barcode metrics table	syn52119885	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset7_10X_Lane_3_human
CharacterizationMcGinnis_Dataset7	CharacterizationMcGinnis_Dataset7_10X_Lane_3_mouse.joint.barcode.metadata.mm39.csv	CharacterizationMcGinnis_Dataset7_10X_Lane_3_mouse.joint.barcode.metadata.mm39.csv	Multiome joint barcode metrics table	syn52119888	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset7_10X_Lane_3_mouse
CharacterizationMcGinnis_Dataset7	CharacterizationMcGinnis_Dataset7_10X_Lane_4_human.joint.barcode.metadata.hg38.csv	CharacterizationMcGinnis_Dataset7_10X_Lane_4_human.joint.barcode.metadata.hg38.csv	Multiome joint barcode metrics table	syn52119889	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset7_10X_Lane_4_human
CharacterizationMcGinnis_Dataset7	CharacterizationMcGinnis_Dataset7_10X_Lane_4_mouse.joint.barcode.metadata.mm39.csv	CharacterizationMcGinnis_Dataset7_10X_Lane_4_mouse.joint.barcode.metadata.mm39.csv	Multiome joint barcode metrics table	syn52119891	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset7_10X_Lane_4_mouse
CharacterizationMcGinnis_Dataset7	CharacterizationMcGinnis_Dataset7_10X_Lane_1_human.html	CharacterizationMcGinnis_Dataset7_10X_Lane_1_human.html	QC HTML	syn52119910	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset7_10X_Lane_1_human
CharacterizationMcGinnis_Dataset7	CharacterizationMcGinnis_Dataset7_10X_Lane_1_mouse.html	CharacterizationMcGinnis_Dataset7_10X_Lane_1_mouse.html	QC HTML	syn52119886	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset7_10X_Lane_1_mouse
CharacterizationMcGinnis_Dataset7	CharacterizationMcGinnis_Dataset7_10X_Lane_2_human.html	CharacterizationMcGinnis_Dataset7_10X_Lane_2_human.html	QC HTML	syn52119909	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset7_10X_Lane_2_human
CharacterizationMcGinnis_Dataset7	CharacterizationMcGinnis_Dataset7_10X_Lane_2_mouse.html	CharacterizationMcGinnis_Dataset7_10X_Lane_2_mouse.html	QC HTML	syn52119887	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset7_10X_Lane_2_mouse
CharacterizationMcGinnis_Dataset7	CharacterizationMcGinnis_Dataset7_10X_Lane_3_human.html	CharacterizationMcGinnis_Dataset7_10X_Lane_3_human.html	QC HTML	syn52119911	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset7_10X_Lane_3_human
CharacterizationMcGinnis_Dataset7	CharacterizationMcGinnis_Dataset7_10X_Lane_3_mouse.html	CharacterizationMcGinnis_Dataset7_10X_Lane_3_mouse.html	QC HTML	syn52119912	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset7_10X_Lane_3_mouse
CharacterizationMcGinnis_Dataset7	CharacterizationMcGinnis_Dataset7_10X_Lane_4_human.html	CharacterizationMcGinnis_Dataset7_10X_Lane_4_human.html	QC HTML	syn52119913	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset7_10X_Lane_4_human
CharacterizationMcGinnis_Dataset7	CharacterizationMcGinnis_Dataset7_10X_Lane_4_mouse.html	CharacterizationMcGinnis_Dataset7_10X_Lane_4_mouse.html	QC HTML	syn52119914	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset7_10X_Lane_4_mouse
CharacterizationMcGinnis_Dataset9	CharacterizationMcGinnis_Dataset9_10X_lane2.atac.qc.hg38.metadata.tsv	CharacterizationMcGinnis_Dataset9_10X_lane2.atac.qc.hg38.metadata.tsv	ATAC barcode metrics table	syn52119811	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset9_10X_lane2
CharacterizationMcGinnis_Dataset9	CharacterizationMcGinnis_Dataset9_10X_lane3.atac.qc.hg38.metadata.tsv	CharacterizationMcGinnis_Dataset9_10X_lane3.atac.qc.hg38.metadata.tsv	ATAC barcode metrics table	syn52119805	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset9_10X_lane3
CharacterizationMcGinnis_Dataset9	CharacterizationMcGinnis_Dataset9_10XLane_1.atac.qc.hg38.metadata.tsv	CharacterizationMcGinnis_Dataset9_10XLane_1.atac.qc.hg38.metadata.tsv	ATAC barcode metrics table	syn52119803	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset9_10XLane_1
CharacterizationMcGinnis_Dataset9	CharacterizationMcGinnis_Dataset9_10X_lane2.atac.filter.fragments.hg38.tsv.gz	CharacterizationMcGinnis_Dataset9_10X_lane2.atac.filter.fragments.hg38.tsv.gz	ATAC fragment file	syn52119630	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset9_10X_lane2
CharacterizationMcGinnis_Dataset9	CharacterizationMcGinnis_Dataset9_10X_lane3.atac.filter.fragments.hg38.tsv.gz	CharacterizationMcGinnis_Dataset9_10X_lane3.atac.filter.fragments.hg38.tsv.gz	ATAC fragment file	syn52119396	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset9_10X_lane3
CharacterizationMcGinnis_Dataset9	CharacterizationMcGinnis_Dataset9_10XLane_1.atac.filter.fragments.hg38.tsv.gz	CharacterizationMcGinnis_Dataset9_10XLane_1.atac.filter.fragments.hg38.tsv.gz	ATAC fragment file	syn52119360	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset9_10XLane_1
CharacterizationMcGinnis_Dataset9	CharacterizationMcGinnis_Dataset9_10X_lane2.atac.filter.fragments.hg38.tsv.gz.tbi	CharacterizationMcGinnis_Dataset9_10X_lane2.atac.filter.fragments.hg38.tsv.gz.tbi	ATAC fragment file Tabix index	syn52119628	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset9_10X_lane2
CharacterizationMcGinnis_Dataset9	CharacterizationMcGinnis_Dataset9_10X_lane3.atac.filter.fragments.hg38.tsv.gz.tbi	CharacterizationMcGinnis_Dataset9_10X_lane3.atac.filter.fragments.hg38.tsv.gz.tbi	ATAC fragment file Tabix index	syn52119390	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset9_10X_lane3
